product_id,product_name,category_1,category_2,category_3,category_4,category_5,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,img_link,product_link
B07RD611Z8,"Ambrane 20000mAh Power Bank with 20W Fast Charging, Triple Output, Power Delivery, Type C Input, Made in India, Multi-Layer Protection, Li-Polymer + Type C Cable (Stylo-20k, Black)",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,PowerBanks,1799.0,2499.0,0.28,4.1,18678.0,"Massive 20000mAh Lithium Polymer capacity allows you to charge your devices multiple times. It can charge iPhone 12  4.6 times, Samsung M11  2.6 times, iPad  1.4 times|20W Fast charging output Powerful 20 Watts PD and QC output for exhilarating charging speed, do you a great favour in an emergency. For instance, it can bring your new iPhone or android device back to 50% in as quickly as 30 minutes.|Can Charge iPhone 8 upto 50% in 30 minutes or Redmi Note 9 up to 30% in 30 minutes|20W Fast Charging Input  The powerbank itself can get charged in 7 to 8 hours as it has Power Delivery Technology that supports 20W fast charging input via Type C port.|Charge 3 devices  With 2 USB ports and 1 Type C port for output, it can charge 3 devices at the same time & It comes with a 6 months warranty against manufacturing defects.",https://m.media-amazon.com/images/I/31RktQKvhoL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Ambrane-20000mAh-Lithium-Polymer-Stylo-20K/dp/B07RD611Z8/ref=sr_1_86?qid=1672895770&s=electronics&sr=1-86
B09XBJ1CTN,MI Xiaomi 22.5W Fast USB Type C Charger Combo for Tablets - White,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,649.0,999.0,0.35,4.2,1315.0,22.5W Universal Fast Charging,https://m.media-amazon.com/images/I/21df1gnW1SL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Xiaomi-22-5W-Fast-Charger-Cable/dp/B09XBJ1CTN/ref=sr_1_93?qid=1672895770&s=electronics&sr=1-93
B089WB69Y1,"USB Charger, Oraimo Elite Dual Port 5V/2.4A Wall Charger, USB Wall Charger Adapter for iPhone 11/Xs/XS Max/XR/X/8/7/6/Plus, iPad Pro/Air 2/Mini 3/Mini 4, Samsung S4/S5, and More",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,249.0,649.0,0.62,4.0,14404.0,"?Dual Port USB Wall Charger Adapter?Oraimo USB Charger with dual ports allow you to charge 2 devices at the same time with the total output of 2.4A current. Single port allows Max 2.4A current when connecting only one device. Much more convenient and save your time effectively.|?Safe Charging?With the intelligent chip inside, dual USB wall charger matches the current as your device's need automatically. Over-current, over-voltage and short-circuit protection also effectively protect your smartphones from damage|?Multi-Protection? Internal protection mechanisms offers multiple Protection against short-circuit, over-temperature, over-current, over-voltage and more|?Wide Compatibility?Wall charger works for all phones with USB-A Cables - iPhone 12/12 Mini/12 Pro/12 Pro Max/11/ 11 Pro/XR/X/Xs/8/8 Plus/7Plus/7/6/6S/5, iPad Air, iPad mini, iPad Pro, Samsung Galaxy M30s/A30s/A50s/A10s/A10e/M40/A20e/A10/S10+/S10/S10e/S9/S9+/S8/S8+/Note 9/8, Google Pixel, HTC, BLU, Xiaomi, LG Q70/K30/K20/K40S/K50S/G7/G6/G5, Blackberry, Nokia, Motorola, Sony, Huawei, and any other USB outlet devices|?Durable Design? Robust textured casing and premium internal components ensure perfect performance regardless of scrapes, bumps, or drops.",https://m.media-amazon.com/images/I/41v82KfCUuL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/oraimo-firefly-2s-charger-micro-usb-multi-protection/dp/B089WB69Y1/ref=sr_1_102?qid=1672895777&s=electronics&sr=1-102
B0116MIKKC,Goldmedal Curve Plus 202042 Plastic Spice 3-Pin 240V Universal Travel Adaptor (White),Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,99.0,171.0,0.42,4.5,11339.0,LED indicator|Trendy two colours|Compatible with worldwide plugs|Ergonomic product design,https://m.media-amazon.com/images/I/31MmkM8HTiL._SY300_SX300_QL70_ML2_.jpg,https://www.amazon.in/Goldmedal-202042-Plastic-Universal-Adaptor/dp/B0116MIKKC/ref=sr_1_103?qid=1672895777&s=electronics&sr=1-103
B09P858DK8,"WeCool C1 Car Mobile Holder with One Click Technology,360° Rotational, Strong Suction Cup,Compatible with 4 to 6 Inch Devices, Wildshield and Dashboard Mobile Holder for Car, and Use",Electronics,Mobiles&Accessories,MobileAccessories,AutomobileAccessories,Cradles,489.0,1999.0,0.76,4.0,3626.0,"One Click Release : Inserting or releasing your phone to the Mobile holder for Car Dashboard is made very simple with this WeCool Smart Gadget. Just use a single hand to lock or unlock the phone in your Car|360° FULLY ROTATIONAL Mobile Holder : WeCool Mobile holder with a 360° rational body so that you can watch from your preferred angle after fixing the Mobile Phone holder car. Find the viewing angle that does not hamper your driving or GPS navigation|Mobile Phone Holder Car C1 can easily accommodate smartphones with screen sizes of 4 to 6 inches. It is also designed intelligently to connect any cables from the space below the charging port. Also you can view your phone notifications better.|Anti Scratch and Shake Proof Mobile stand for Car Dashboard. The Super Power grip from double shift locking and super strong sticky Gel Pad and Premium ABS Body saves your phone in every situation|Car Mobile holder for dashboard or Windshield is designed for fixing on WindShield or Dashboard of your car. Firm Grip on plain surface as well Textured Surface ensuring maximum safety to your phone|This WeCool Gadget is covered with 1 Year Brand Warranty. To avail the Warranty, register your product in the brand website with in 10 days of purchase. Reach the Customer support team at 9036228529 for Technical support or any other Query.",https://m.media-amazon.com/images/I/41fkuZKjGCL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/WeCool-C1-Technology-Windshield-Extendable/dp/B09P858DK8/ref=sr_1_104?qid=1672895777&s=electronics&sr=1-104
B08HVJCW95,MI 10000mAh 3i Lithium Polymer Power Bank Dual Input(Micro-USB and Type C) and Output Ports 18W Fast Charging (Metallic Blue),Electronics,Mobiles&Accessories,MobileAccessories,Chargers,PowerBanks,1149.0,2199.0,0.48,4.3,178912.0,10000mAh Lithium Polymer battery|18W Fast Charging|Dual output and input ports|Advanced 12 Layer chip protection|Smart power management|Micro-USB and Type C input port|6 months domestic warranty,https://m.media-amazon.com/images/I/31YFSh7g63L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Power-10000mAh-Metallic-Output-Charging/dp/B08HVJCW95/ref=sr_1_116?qid=1672895777&s=electronics&sr=1-116
B09MZCQYHZ,"Ambrane 10000mAh Slim Power Bank, 20W Fast Charging, Dual Output, Type C PD (Input & Output), Quick Charge, Li-Polymer, Multi-Layer Protection for iPhone, Anrdoid & Other Devices (Stylo 10K, Green)",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,PowerBanks,999.0,1599.0,0.38,4.0,7222.0,"Power-packed 10000mAh- Lithium Polymer 10000mAh capacity allows you to efficiently charge your devices multiple times. It can charge iPhone 12  2 times, OnePlus Nord - 1.5 times.|20W Fast Charging Output Powerful 20 Watts PD and QC output for boosted charging speed, so that you always stay ahead in the league. It carries an extensive capacity to charge your mobile 50% in as quickly as 30 minutes on average.|20W Fast Charging Input  The powerbank itself can get charged in 4 to 5 hours as it has Power Delivery Technology which supports 20W fast charging input via Type C port.|Charge Multiple Devices  With 1 USB port and 1 Type C port for output, it can charge 2 devices at the same time.|Sleek and Stylish- Supremely modish and handy design makes it a style statement while its compact body makes it extremely travel-friendly at the same time.",https://m.media-amazon.com/images/I/31oA0-q5UzL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Ambrane-Multi-Layer-Protection-Li-Polymer-Stylo-10k/dp/B09MZCQYHZ/ref=sr_1_120?qid=1672895777&s=electronics&sr=1-120
B095RTJH1M,Spigen EZ Fit Tempered Glass Screen Protector Guard for iPhone 14/13/13 Pro - 2 Pack,Electronics,Mobiles&Accessories,MobileAccessories,"Maintenance,Upkeep&Repairs",ScreenProtectors,999.0,2899.0,0.66,4.6,26603.0,Compatibility ; Glass Screen Protector Compatible with iPhone 14 / 13 / 13 Pro|9H Hardness ; Tempered glass durability rated at 9H hardness to protect from everyday scratches|Case friendly ; Made case compatible with Spigen case|Oil-free ; Oleophobic coating for daily fingerprint resistance|Edge to Edge Protection ; All-around adhesive covers the screen with no lifting,https://m.media-amazon.com/images/I/41Usew0lrWL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B095RTJH1M/ref=sr_1_123?qid=1672895777&s=electronics&sr=1-123
B08RZ5K9YH,MI 33W SonicCharge 2.0 USB Charger for Cellular Phones - White,Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,999.0,1999.0,0.5,4.3,1777.0,"100cm Fast Charging Type C Cable Included|Overheat Protection|BIS Certified|Made in Ind|Universal Support. Customer care: 1800 103 6286 Available from 9 AM - 9 PM Supported Languages : English, Hindi, Tamil, Telugu, Kannada, Malayalam, Marathi, Gujarati, Bengali & Punjabi.",https://m.media-amazon.com/images/I/21Z1HsPvyTL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/33W-SonicCharge-2-0-Charger-Combo/dp/B08RZ5K9YH/ref=sr_1_121?qid=1672895784&s=electronics&sr=1-121
B0B23LW7NV,Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro Max - 2 Pack (Sensor Protection),Electronics,Mobiles&Accessories,MobileAccessories,"Maintenance,Upkeep&Repairs",ScreenProtectors,999.0,2899.0,0.66,4.7,7779.0,Compatibility ; Glass Screen Protector Compatible with iPhone 14 Pro Max|9H Hardness ; Tempered glass durability rated at 9H hardness to protect from everyday scratches|Note ; NOT compatible with Spigen Geo Armor 360 Cases due to full coverage|Oil-free ; Oleophobic coating for daily fingerprint resistance|Edge to Edge Protection ; All-around adhesive covers the screen with no lifting,https://m.media-amazon.com/images/I/51EiPNlJDgL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B0B23LW7NV/ref=sr_1_130?qid=1672895784&s=electronics&sr=1-130
B0971DWFDT,"Portronics CarPower Mini Car Charger with Dual Output, Fast Charging (Type C PD 18W + QC 3.0A) Compatible with All Smartphones(Black)",Electronics,Mobiles&Accessories,MobileAccessories,Chargers,AutomobileChargers,337.0,699.0,0.52,4.2,4969.0,"[POWERFUL DUAL PORTS]: It is one most powerful car charging device that provides 18W output with dual ports. You can simultaneously charge two devices at one go.|[COMPACT SIZE & PERFECT FIT]: Portronics Car Power Mini has the most compact size that can be installed in any dashboard. It is one powerful charging device for your car with Type C PD 18W + QC 3.0A. It is compatible with all most all car models.|[FASTEST CHARGING]: With Portronics Car Power Mini, you can experience fastest charging. It provides you 50% charging at 30 minutes and it can be considered as one of the best travel partner for you.|[ULTRA-LIGHT CAR CHARGING]: Along with the most compact size, it is one device that is ultra-light in weight. The entire device is just 15.3 gms, 5.5 cm in height and 2.5cm in diameter.|[SMART PROTECTION CHIPS]: It has in-built smart protection chip that ensure protection from over-voltage, over- temperature, and prevent short circuits.",https://m.media-amazon.com/images/I/31AGkV82sES._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Portronics-CarPower-Charger-Output-Black/dp/B0971DWFDT/ref=sr_1_132?qid=1672895784&s=electronics&sr=1-132
B0B244R4KB,Spigen EZ Fit Tempered Glass Screen Protector for iPhone 14 Pro - 2 Pack (Sensor Protection),Electronics,Mobiles&Accessories,MobileAccessories,"Maintenance,Upkeep&Repairs",ScreenProtectors,999.0,2899.0,0.66,4.6,6129.0,Compatibility ; Glass Screen Protector Compatible with iPhone 14 Pro|9H Hardness ; Tempered glass durability rated at 9H hardness to protect from everyday scratches|Case friendly ; Made case compatible with Spigen case (Not Compatible with Geo Armor 360)|Oil-free ; Oleophobic coating for daily fingerprint resistance|Edge to Edge Protection ; All-around adhesive covers the screen with no lifting,https://m.media-amazon.com/images/I/51R2kfyMW5L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Spigen-Tempered-Screen-Protector-iPhone/dp/B0B244R4KB/ref=sr_1_139?qid=1672895784&s=electronics&sr=1-139
B092JHPL72,"SWAPKART Flexible Mobile Tabletop Stand, Metal Built, Heavy Duty Foldable Lazy Bracket Clip Mount Multi Angle Clamp for All Smartphones (Pack of 1), Multi Color",Electronics,Mobiles&Accessories,MobileAccessories,Mounts,Bedstand&DeskMounts,251.0,999.0,0.75,3.7,3234.0,"Cell Phone Holder, Lazy Bracket, The Clip-On Holder Is Clipped Onto Any Desk,Mobile Stand For Bedroom,Office,Bathroom,Kitchen.Perfect For Viewing Videos On Phone And Enjoy Music, Games In Bedroom, Gym, Office, Reading, Watching Movies, Listening To Music On A Table Or Desk. Very Convenient|A Phone Mount For Your Car:The Flexible Arm Allows For Just About Any Mounting Position. V Type Design Clip Has More Solid Protection For Phone. Mobile Phone Holder, Compatible With Iphone 7, 7 Plus, 6s, 6, 5s, Se, Moto G5 G4 Plus, Redmi Note 4, 4a, Oneplus 3t, Lenovo, Gps, Pda, Samsung Galaxy, Htc, Nokia, Lg, Oppo, Vivo, Etc|Flexible Arm For Different Angle And Distance Folds To A Viewing Angle As Per Your Convenience On Of The Best Inventions, The Mobile Bed Stand Holder Is A Multipurpose Mobile Accessory That Enables You To Watch Movies, Browse The Internet In Bed. It Can Also Attach Itself To Other Surfaces Like Your Table, Office Desk|Multi Function Clip, Allows You To Use The Clip As A Desktop Phone/Tablet Stand.Flexible Arm For Different Angle And Distance, Made Of Aluminum-Magnesium Alloy Material|Made From Grade Magnesium Alloy, Light Weight And Very Strong.compatible with all android mobiles",https://m.media-amazon.com/images/I/41pQWwAzVyL._SY300_SX300_QL70_ML2_.jpg,https://www.amazon.in/SWAPKART-Flexible-Desktop-Foldable-Smartphones/dp/B092JHPL72/ref=sr_1_142?qid=1672895784&s=electronics&sr=1-142
B09J2MM5C6,Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (TPU + Polycarbonate | Crystal Transparent),Electronics,Mobiles&Accessories,MobileAccessories,Cases&Covers,BasicCases,279.0,1499.0,0.81,4.2,2646.0,"QUALITY MATERIAL - Hybrid technology that is made of a TPU Material with a durable back panel|CAMERA PROTECTION - Raised bezels lift camera off flat surfaces|PRECISE CUTOUTS - Pronounced buttons are easy to feel and press, while large cutouts fit most cables|MODERN DESIGN - Elegant Design perfectly uses the advantages of the scratch-resistant PC plate and the flexible TPU|Compatible with iPhone 13 Case Cover (6.1"")",https://m.media-amazon.com/images/I/41cYSMom9TL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Amozo-Cover-iPhone-Polycarbonate-Transparent/dp/B09J2MM5C6/ref=sr_1_148?qid=1672895791&s=electronics&sr=1-148
B085CZ3SR1,Mi 10W Wall Charger for Mobile Phones with Micro USB Cable (Black),Electronics,Mobiles&Accessories,MobileAccessories,Chargers,WallChargers,499.0,599.0,0.17,4.2,21916.0,"Output Power : 10W with upto 480 mbps data transfer speed via the cable, Input port : 50 - 60 Hz|Compatible with all devices with micro USB port charging port including smart phone, bluetooth headsets, speakers, smartwatches, powerbanks. Output Current : 2 A. Customer Care: 18001036286",https://m.media-amazon.com/images/I/31H8AoDYAYL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/10W-Charger-Cable-Meter-Black/dp/B085CZ3SR1/ref=sr_1_164?qid=1672895791&s=electronics&sr=1-164
B09NL4DJ2Z,"FLiX (Beetel) USB to Type C PVC Data Sync & 2A Smartphone Fast Charging Cable, Made in India, 480Mbps Data Sync, Tough Cable, 1 Meter Long USB Cable for USB Type C Devices Black XCD-C12",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,139.0,249.0,0.44,4.0,9377.0,"Durable Pvc Outer Exterior: Pvc Cables Are Versatile, High In Tensile Strength, Flexible, And Good Conductors|Flix C12 Data And Charging Cable Is Equipped With A Type-C Usb Port, The Cable Supports Up To 2.4Amps Of Power Output For Powering And Fast Charging Your Smart Device|Type-C Usb Cable Is 1 Meter In Length, Optimized For Easy Use For Your Comfort At Home Or Office, Helps You To Overcome Distance Restrictions|Charge & Sync, This Usb Cable Can Charge And Data Sync Simultaneously At 480Mbps Speed, Compatible With All Devices With A C-Type Usb Port",https://m.media-amazon.com/images/I/31tWzHMz6vL._SY445_SX342_QL70_ML2_.jpg,https://www.amazon.in/Beetel-Smartphone-Charging-480Mbps-Xcd-C12/dp/B09NL4DJ2Z/ref=sr_1_170?qid=1672895799&s=electronics&sr=1-170
B07GNC2592,Portronics CLAMP X Car-Vent Mobile Holder 360 Degree Rotational(Black),Electronics,Mobiles&Accessories,MobileAccessories,AutomobileAccessories,Cradles,599.0,999.0,0.4,4.0,18654.0,"CLAMP X: a patented Universal mobile Holder with cradle to hold any Smartphone up to 6 inches in the car AC Air Vent|ALL WEATHER :It is designed to with stand extreme weather conditions, hot or cold, Designed to secure your phone on smooth and bumpy roads|EASY TO USE: Simply press the button on the back to open the sides of the mount to fit your size phone|DESIGNED FOR DRIVING SAFETY: Now you can drive safely while viewing directions on the Google Map or can talk on speaker phone|FLEXIBLE YET STABLE: Enjoy the convenience of 360 Degree Rotation of your device to suit the view you want.|6-Months Manufacturing Warranty",https://m.media-amazon.com/images/I/31zFmy89TOL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Portronics-POR-926-Car-Vent-Mobile-Holder/dp/B07GNC2592/ref=sr_1_185?qid=1672895799&s=electronics&sr=1-185
